timestamp_ms,thread,event,preempt_count
11029788,Flight,END,19
11029790,Vision,PREEMPTED,3693
11029794,Vision,PREEMPTED,3694
11029798,Flight,START,19
11029798,Flight,END,19
11029799,Vision,PREEMPTED,3695
11029808,Flight,START,19
11029808,Flight,END,19
11029812,Vision,PREEMPTED,3696
11029816,Vision,PREEMPTED,3700
11029818,Flight,START,19
11029818,Flight,END,19
11029821,Vision,PREEMPTED,3702
11029825,Vision,PREEMPTED,3703
11029828,Flight,START,19
11029828,Flight,END,19
11029829,Vision,PREEMPTED,3705
11029838,Vision,PREEMPTED,3706
11029838,Flight,START,19
11029838,Flight,END,19
11029842,Vision,PREEMPTED,3707
11029847,Vision,PREEMPTED,3708
11029848,Flight,START,19
11029848,Flight,END,19
11029851,Vision,PREEMPTED,3709
11029855,Vision,PREEMPTED,3710
11029858,Flight,START,19
11029858,Flight,END,19
11029859,Vision,PREEMPTED,3711
11029864,Vision,PREEMPTED,3712
11029868,Flight,START,19
11029868,Flight,END,19
11029872,Vision,PREEMPTED,3716
11029873,Network,PREEMPTED,23
11029873,Network,PACKET_RX,23
11029877,Vision,PREEMPTED,3717
11029878,Flight,START,19
11029878,Flight,END,19
11029882,Vision,PREEMPTED,3718
11029886,Vision,PREEMPTED,3719
11029888,Flight,START,19
11029888,Flight,END,19
11029890,Vision,PREEMPTED,3720
11029895,Vision,PREEMPTED,3721
11029898,Flight,START,19
11029898,Flight,END,19
11029899,Vision,PREEMPTED,3726
11029908,Flight,START,19
11029908,Flight,END,19
11029908,Vision,PREEMPTED,3727
11029917,Vision,PREEMPTED,3732
11029918,Flight,START,19
11029918,Flight,END,19
11029921,Vision,PREEMPTED,3733
11029925,Vision,PREEMPTED,3734
11029928,Flight,START,19
11029928,Flight,END,19
11029929,Vision,PREEMPTED,3735
11029938,Flight,START,19
11029938,Flight,END,19
11029938,Vision,PREEMPTED,3739
11029947,Vision,PREEMPTED,3740
11029948,Flight,START,19
11029948,Flight,END,19
11029951,Vision,PREEMPTED,3741
11029955,Vision,PREEMPTED,3742
11029958,Flight,START,19
11029958,Flight,END,19
11029959,Vision,PREEMPTED,3743
11029968,Flight,START,19
11029968,Flight,END,19
11029968,Vision,PREEMPTED,3744
11029972,Vision,PREEMPTED,3745
11029976,Vision,PREEMPTED,3746
11029978,Flight,START,19
11029978,Flight,END,19
11029981,Vision,PREEMPTED,3747
11029985,Vision,PREEMPTED,3748
11029988,Flight,START,19
11029988,Flight,END,19
11029990,Vision,PREEMPTED,3749
11029998,Flight,START,19
11029998,Flight,END,19
11029998,Vision,PREEMPTED,3750
11030008,Flight,START,19
11030008,Flight,END,19
11030008,Vision,PREEMPTED,3772
11030014,Vision,PREEMPTED,3775
11030018,Flight,START,19
11030018,Flight,END,19
11030018,Vision,PREEMPTED,3777
11030027,Vision,PREEMPTED,3778
11030028,Flight,START,19
11030028,Flight,END,19
11030031,Vision,PREEMPTED,3779
11030035,Vision,PREEMPTED,3780
11030038,Flight,START,19
11030038,Flight,END,19
11030040,Vision,PREEMPTED,3789
11030045,Vision,PREEMPTED,3790
11030048,Flight,START,19
11030048,Flight,END,19
11030049,Vision,PREEMPTED,3796
11030053,Vision,PREEMPTED,3799
11030058,Vision,PREEMPTED,3800
11030058,Flight,START,19
11030058,Flight,END,19
11030062,Vision,PREEMPTED,3801
11030067,Vision,PREEMPTED,3802
11030068,Flight,START,19
11030068,Flight,END,19
11030071,Vision,PREEMPTED,3807
11030076,Vision,PREEMPTED,3808
11030078,Flight,START,19
11030078,Flight,END,19
11030080,Vision,PREEMPTED,3809
11030088,Flight,START,19
11030088,Flight,END,19
11030089,Vision,PREEMPTED,3810
11030098,Flight,START,19
11030098,Flight,END,19
11030098,Vision,PREEMPTED,3811
11030102,Vision,PREEMPTED,3815
11030107,Vision,PREEMPTED,3816
11030108,Flight,START,19
11030108,Flight,END,19
11030111,Vision,PREEMPTED,3817
11030115,Vision,PREEMPTED,3818
11030118,Flight,START,19
11030118,Flight,END,19
11030119,Vision,PREEMPTED,3824
11030128,Flight,START,19
11030128,Flight,END,19
11030128,Vision,PREEMPTED,3825
11030137,Vision,PREEMPTED,3830
11030138,Flight,START,19
11030138,Flight,END,19
11030141,Vision,PREEMPTED,3831
11030145,Vision,PREEMPTED,3832
11030148,Flight,START,19
11030148,Flight,END,19
11030150,Vision,PREEMPTED,3833
11030158,Flight,START,19
11030158,Flight,END,19
11030158,Vision,PREEMPTED,3834
11030167,Vision,PREEMPTED,3835
11030168,Flight,START,19
11030168,Flight,END,19
11030171,Vision,PREEMPTED,3836
11030175,Vision,PREEMPTED,3837
11030178,Flight,START,19
11030178,Flight,END,19
11030179,Vision,PREEMPTED,3838
11030188,Vision,PREEMPTED,3839
11030188,Flight,START,19
11030188,Flight,END,19
11030192,Vision,PREEMPTED,3840
11030197,Vision,PREEMPTED,3841
11030198,Flight,START,19
11030198,Flight,END,19
11030202,Vision,PREEMPTED,3842
11030206,Vision,PREEMPTED,3843
11030208,Flight,START,19
11030208,Flight,END,19
11030210,Vision,PREEMPTED,3851
11030218,Flight,START,19
11030218,Flight,END,19
11030219,Vision,PREEMPTED,3853
11030228,Flight,START,19
11030228,Flight,END,19
11030228,Vision,PREEMPTED,3858
11030237,Vision,PREEMPTED,3859
11030238,Flight,START,19
11030238,Flight,END,19
11030241,Vision,PREEMPTED,3860
11030245,Vision,PREEMPTED,3864
11030248,Flight,START,19
11030248,Flight,END,19
11030249,Vision,PREEMPTED,3865
11030253,Vision,PREEMPTED,3869
11030258,Flight,START,19
11030258,Flight,END,19
11030258,Vision,PREEMPTED,3870
11030267,Vision,PREEMPTED,3871
11030268,Flight,START,19
11030268,Flight,END,19
11030271,Vision,PREEMPTED,3872
11030278,Flight,START,19
11030278,Flight,END,19
11030279,Vision,PREEMPTED,3873
11030287,Vision,PREEMPTED,3874
11030288,Flight,START,19
11030288,Flight,END,19
11030292,Vision,PREEMPTED,3875
11030297,Vision,PREEMPTED,3880
11030298,Flight,START,19
11030298,Flight,END,19
11030301,Vision,PREEMPTED,3881
11030308,Flight,START,19
11030308,Flight,END,19
11030309,Vision,PREEMPTED,3882
11030318,Flight,START,19
11030318,Flight,END,19
11030318,Vision,PREEMPTED,3883
11030327,Vision,PREEMPTED,3884
11030328,Flight,START,19
11030328,Flight,END,19
11030332,Vision,PREEMPTED,3890
11030336,Vision,PREEMPTED,3891
11030338,Flight,START,19
11030338,Flight,END,19
11030340,Vision,PREEMPTED,3892
11030348,Flight,START,19
11030348,Flight,END,19
11030348,Vision,PREEMPTED,3893
11030352,Vision,PREEMPTED,3894
11030357,Vision,PREEMPTED,3895
11030358,Flight,START,19
11030358,Flight,END,19
11030361,Vision,PREEMPTED,3899
11030366,Vision,PREEMPTED,3900
11030368,Flight,START,19
11030368,Flight,END,19
11030370,Vision,PREEMPTED,3901
11030378,Flight,START,19
11030378,Flight,END,19
11030378,Vision,PREEMPTED,3903
11030387,Vision,PREEMPTED,3908
11030388,Flight,START,19
11030388,Flight,END,19
11030391,Vision,PREEMPTED,3909
11030398,Flight,START,19
11030398,Flight,END,19
11030400,Vision,PREEMPTED,3910
11030408,Flight,START,19
11030408,Flight,END,19
11030409,Vision,PREEMPTED,3912
11030418,Flight,START,19
11030418,Flight,END,19
11030418,Vision,PREEMPTED,3913
11030422,Vision,PREEMPTED,3917
11030427,Vision,PREEMPTED,3918
11030428,Flight,START,19
11030428,Flight,END,19
11030431,Vision,PREEMPTED,3919
11030438,Flight,START,19
11030438,Flight,END,19
11030439,Vision,PREEMPTED,3921
11030447,Vision,PREEMPTED,3922
11030448,Flight,START,19
11030448,Flight,END,19
11030451,Vision,PREEMPTED,3923
11030458,Flight,START,19
11030458,Flight,END,19
11030460,Vision,PREEMPTED,3925
11030468,Flight,START,19
11030468,Flight,END,19
11030477,Vision,PREEMPTED,3926
11030478,Flight,START,19
11030478,Flight,END,19
11030482,Vision,PREEMPTED,3927
11030488,Flight,START,19
11030488,Flight,END,19
11030491,Vision,PREEMPTED,3931
11030498,Flight,START,19
11030498,Flight,END,19
11030500,Vision,PREEMPTED,3933
11030508,Flight,START,19
11030508,Flight,END,19
11030508,Vision,PREEMPTED,3935
11030517,Vision,PREEMPTED,3940
11030518,Flight,START,19
11030518,Flight,END,19
11030521,Vision,PREEMPTED,3949
11030528,Flight,START,19
11030528,Flight,END,19
11030530,Vision,PREEMPTED,3951
11030538,Flight,START,19
11030538,Flight,END,19
11030539,Vision,PREEMPTED,3953
11030543,Vision,PREEMPTED,3957
11030547,Vision,PREEMPTED,3962
11030548,Flight,START,19
11030548,Flight,END,19
11030551,Vision,PREEMPTED,3963
11030558,Flight,START,19
11030558,Flight,END,19
11030560,Vision,PREEMPTED,3965
11030568,Flight,START,19
11030568,Flight,END,19
11030569,Vision,PREEMPTED,3967
11030577,Vision,PREEMPTED,3972
11030578,Flight,START,19
11030578,Flight,END,19
11030582,Vision,PREEMPTED,3973
11030588,Flight,START,19
11030588,Flight,END,19
11030590,Vision,PREEMPTED,3975
11030595,Vision,PREEMPTED,3979
11030598,Flight,START,19
11030598,Flight,END,19
11030600,Vision,PREEMPTED,3981
11030608,Flight,START,19
11030608,Flight,END,19
11030608,Vision,PREEMPTED,3983
11030618,Flight,START,19
11030618,Flight,END,19
11030621,Vision,PREEMPTED,3990
11030628,Flight,START,19
11030628,Flight,END,19
11030629,Vision,PREEMPTED,3992
11030638,Flight,START,19
11030638,Flight,END,19
11030638,Vision,PREEMPTED,3998
11030648,Flight,START,19
11030648,Flight,END,19
11030650,Vision,PREEMPTED,4000
11030658,Flight,START,19
11030658,Flight,END,19
11030659,Vision,PREEMPTED,4002
11030668,Flight,START,19
11030668,Flight,END,19
11030668,Vision,PREEMPTED,4003
11030678,Flight,START,19
11030678,Flight,END,19
11030680,Vision,PREEMPTED,4004
11030685,Vision,PREEMPTED,4008
11030688,Flight,START,19
11030688,Flight,END,19
11030689,Vision,PREEMPTED,4010
11030698,Flight,START,19
11030698,Flight,END,19
11030698,Vision,PREEMPTED,4011
11030707,Vision,PREEMPTED,4015
11030708,Flight,START,19
11030708,Flight,END,19
11030711,Vision,PREEMPTED,4016
11030718,Flight,START,19
11030718,Flight,END,19
11030719,Vision,PREEMPTED,4018
11030728,Flight,START,19
11030728,Flight,END,19
11030728,Vision,PREEMPTED,4019
11030737,Vision,PREEMPTED,4020
11030738,Flight,START,19
11030738,Flight,END,19
11030741,Vision,PREEMPTED,4021
11030748,Flight,START,19
11030748,Flight,END,19
11030749,Vision,PREEMPTED,4023
11030758,Flight,START,19
11030758,Flight,END,19
11030758,Vision,PREEMPTED,4024
11030768,Flight,START,19
11030768,Flight,END,19
11030771,Vision,PREEMPTED,4029
11030778,Flight,START,19
11030778,Flight,END,19
11030779,Vision,PREEMPTED,4031
11030788,Flight,START,19
11030788,Flight,END,19
11030792,Vision,PREEMPTED,4033
11030798,Flight,START,19
11030798,Flight,END,19
11030801,Vision,PREEMPTED,4035
11030808,Flight,START,19
11030808,Flight,END,19
11030809,Vision,PREEMPTED,4037
11030817,Vision,PREEMPTED,4038
11030818,Flight,START,19
11030818,Flight,END,19
11030821,Vision,PREEMPTED,4039
11030828,Flight,START,19
11030828,Flight,END,19
11030830,Vision,PREEMPTED,4041
11030838,Flight,START,19
11030838,Flight,END,19
11030839,Vision,PREEMPTED,4043
11030843,Vision,PREEMPTED,4046
11030848,Vision,PREEMPTED,4048
11030848,Flight,START,19
11030848,Flight,END,19
11030851,Vision,PREEMPTED,4049
11030858,Flight,START,19
11030858,Flight,END,19
11030860,Vision,PREEMPTED,4051
11030868,Flight,START,19
11030868,Flight,END,19
11030869,Vision,PREEMPTED,4053
11030878,Flight,START,19
11030878,Flight,END,19
11030878,Vision,PREEMPTED,4054
11030882,Vision,PREEMPTED,4057
11030888,Flight,START,19
11030888,Flight,END,19
11030891,Vision,PREEMPTED,4059
11030898,Flight,START,19
11030898,Flight,END,19
11030899,Vision,PREEMPTED,4061
11030908,Flight,START,19
11030908,Flight,END,19
11030908,Vision,PREEMPTED,4062
11030918,Flight,START,19
11030918,Flight,END,19
11030921,Vision,PREEMPTED,4064
11030928,Flight,START,19
11030928,Flight,END,19
11030930,Vision,PREEMPTED,4066
11030938,Flight,START,19
11030938,Flight,END,19
11030939,Vision,PREEMPTED,4068
11030947,Vision,PREEMPTED,4069
11030948,Flight,START,19
11030948,Flight,END,19
11030952,Vision,PREEMPTED,4070
11030958,Flight,START,19
11030958,Flight,END,19
11030961,Vision,PREEMPTED,4072
11030968,Flight,START,19
11030968,Flight,END,19
11030969,Vision,PREEMPTED,4074
11030974,Vision,PREEMPTED,4078
11030977,Vision,PREEMPTED,4079
11030978,Flight,START,19
11030978,Flight,END,19
11030981,Vision,PREEMPTED,4080
11030988,Flight,START,19
11030988,Flight,END,19
11030990,Vision,PREEMPTED,4082
11030998,Flight,START,19
11030998,Flight,END,19
11030998,Vision,PREEMPTED,4084
11031008,Vision,PREEMPTED,4087
11031008,Flight,START,19
11031008,Flight,END,19
11031012,Vision,PREEMPTED,4088
11031018,Flight,START,19
11031018,Flight,END,19
11031020,Vision,PREEMPTED,4090
11031028,Flight,START,19
11031028,Flight,END,19
11031030,Vision,PREEMPTED,4092
11031038,Flight,START,19
11031038,Flight,END,19
11031038,Vision,PREEMPTED,4094
11031048,Flight,START,19
11031048,Flight,END,19
11031051,Vision,PREEMPTED,4096
11031058,Flight,START,19
11031058,Flight,END,19
11031060,Vision,PREEMPTED,4098
11031068,Flight,START,19
11031068,Flight,END,19
11031069,Vision,PREEMPTED,4100
11031073,Vision,PREEMPTED,4104
11031078,Flight,START,19
11031078,Flight,END,19
11031081,Vision,PREEMPTED,4106
11031088,Flight,START,19
11031088,Flight,END,19
11031089,Vision,PREEMPTED,4108
11031098,Flight,START,19
11031098,Flight,END,19
11031098,Vision,PREEMPTED,4112
11031108,Flight,START,19
11031108,Flight,END,19
11031111,Vision,PREEMPTED,4114
11031118,Flight,START,19
11031118,Flight,END,19
11031120,Vision,PREEMPTED,4116
11031128,Flight,START,19
11031128,Flight,END,19
11031138,Flight,START,19
11031138,Flight,END,19
11031141,Vision,PREEMPTED,4118
11031148,Flight,START,19
11031148,Flight,END,19
11031150,Vision,PREEMPTED,4120
11031158,Flight,START,19
11031158,Flight,END,19
11031168,Flight,START,19
11031168,Flight,END,19
11031171,Vision,PREEMPTED,4121
11031175,Vision,PREEMPTED,4124
11031178,Flight,START,19
11031178,Flight,END,19
11031179,Vision,PREEMPTED,4126
11031188,Flight,START,19
11031188,Flight,END,19
11031198,Flight,START,19
11031198,Flight,END,19
11031201,Vision,PREEMPTED,4128
11031208,Flight,START,19
11031208,Flight,END,19
11031210,Vision,PREEMPTED,4130
11031218,Flight,START,19
11031218,Flight,END,19
11031218,Vision,PREEMPTED,4131
11031228,Flight,START,19
11031228,Flight,END,19
11031232,Vision,PREEMPTED,4135
11031238,Flight,START,19
11031238,Flight,END,19
11031240,Vision,PREEMPTED,4140
11031248,Flight,START,19
11031248,Flight,END,19
11031248,Vision,PREEMPTED,4142
11031258,Flight,START,19
11031258,Flight,END,19
11031262,Vision,PREEMPTED,4144
11031268,Flight,START,19
11031268,Flight,END,19
11031271,Vision,PREEMPTED,4150
11031275,Vision,PREEMPTED,4154
11031278,Flight,START,19
11031278,Flight,END,19
11031280,Vision,PREEMPTED,4160
11031285,Vision,PREEMPTED,4168
11031288,Flight,START,19
11031288,Flight,END,19
11031289,Vision,PREEMPTED,4170
11031298,Flight,START,19
11031298,Flight,END,19
11031302,Vision,PREEMPTED,4171
11031308,Flight,START,19
11031308,Flight,END,19
11031310,Vision,PREEMPTED,4173
11031318,Flight,START,19
11031318,Flight,END,19
11031318,Vision,PREEMPTED,4175
11031328,Flight,START,19
11031328,Flight,END,19
11031331,Vision,PREEMPTED,4177
11031338,Flight,START,19
11031338,Flight,END,19
11031340,Vision,PREEMPTED,4179
11031348,Flight,START,19
11031348,Flight,END,19
11031353,Vision,PREEMPTED,4183
11031358,Flight,START,19
11031358,Flight,END,19
11031362,Vision,PREEMPTED,4185
11031368,Flight,START,19
11031368,Flight,END,19
11031370,Vision,PREEMPTED,4187
11031378,Flight,START,19
11031378,Flight,END,19
11031378,Network,PREEMPTED,27
11031378,Network,PACKET_RX,27
11031379,Vision,PREEMPTED,4193
11031388,Flight,START,19
11031388,Flight,END,19
11031393,Vision,PREEMPTED,4194
11031398,Flight,START,19
11031398,Flight,END,19
11031401,Vision,PREEMPTED,4196
11031408,Flight,START,19
11031408,Flight,END,19
11031409,Vision,PREEMPTED,4198
11031417,Vision,PREEMPTED,4201
11031418,Flight,START,19
11031418,Flight,END,19
11031422,Vision,PREEMPTED,4204
11031426,Vision,PREEMPTED,4208
11031428,Flight,START,19
11031428,Flight,END,19
11031431,Vision,PREEMPTED,4210
11031438,Flight,START,19
11031438,Flight,END,19
11031440,Vision,PREEMPTED,4212
11031448,Flight,START,19
11031448,Flight,END,19
11031452,Vision,PREEMPTED,4213
11031458,Flight,START,20
11031458,Flight,PREEMPTED,20
11031458,Flight,END,20
11031468,Flight,START,20
11031468,Flight,END,20
11031470,Vision,PREEMPTED,4215
11031478,Flight,START,20
11031478,Flight,END,20
11031478,Vision,PREEMPTED,4216
11031482,Vision,PREEMPTED,4217
11031488,Flight,START,20
11031488,Flight,END,20
11031491,Vision,PREEMPTED,4219
11031496,Vision,PREEMPTED,4227
11031498,Flight,START,20
11031498,Flight,END,20
11031500,Vision,PREEMPTED,4229
11031508,Flight,START,20
11031508,Flight,END,20
11031509,Vision,PREEMPTED,4239
11031518,Flight,START,20
11031518,Flight,END,20
11031521,Vision,PREEMPTED,4241
11031528,Flight,START,20
11031528,Flight,END,20
11031530,Vision,PREEMPTED,4243
11031538,Flight,START,20
11031538,Flight,END,20
11031539,Vision,PREEMPTED,4245
11031548,Flight,START,20
11031548,Flight,END,20
11031552,Vision,PREEMPTED,4247
11031558,Flight,START,20
11031558,Flight,END,20
11031561,Vision,PREEMPTED,4249
11031568,Flight,START,20
11031568,Flight,END,20
11031570,Vision,PREEMPTED,4255
11031578,Flight,START,20
11031578,Flight,END,20
11031582,Vision,PREEMPTED,4257
11031586,Vision,PREEMPTED,4261
11031588,Flight,START,20
11031588,Flight,END,20
11031589,Network,PREEMPTED,31
11031589,Network,PACKET_RX,31
11031591,Vision,PREEMPTED,4263
11031598,Flight,START,20
11031598,Flight,END,20
11031600,Vision,PREEMPTED,4265
11031608,Flight,START,20
11031608,Flight,END,20
11031609,Vision,PREEMPTED,4266
11031613,Vision,PREEMPTED,4270
11031618,Flight,START,20
11031618,Flight,END,20
11031622,Vision,PREEMPTED,4272
11031627,Vision,PREEMPTED,4276
11031628,Flight,START,20
11031628,Flight,END,20
11031631,Vision,PREEMPTED,4278
11031638,Flight,START,20
11031638,Flight,END,20
11031639,Vision,PREEMPTED,4279
11031643,Vision,PREEMPTED,4284
11031647,Vision,PREEMPTED,4290
11031648,Flight,START,20
11031648,Flight,END,20
11031651,Vision,PREEMPTED,4292
11031658,Flight,START,20
11031658,Flight,END,20
11031660,Vision,PREEMPTED,4294
11031668,Flight,START,20
11031668,Flight,END,20
11031669,Vision,PREEMPTED,4295
11031678,Flight,START,20
11031678,Flight,END,20
11031682,Vision,PREEMPTED,4297
11031688,Flight,START,20
11031688,Flight,END,20
11031691,Vision,PREEMPTED,4299
11031695,Vision,PREEMPTED,4302
11031698,Flight,START,20
11031698,Flight,END,20
11031700,Vision,PREEMPTED,4304
11031708,Flight,START,20
11031708,Flight,END,20
11031708,Vision,PREEMPTED,4305
11031712,Vision,PREEMPTED,4306
11031718,Flight,START,20
11031718,Flight,END,20
11031721,Vision,PREEMPTED,4308
11031728,Flight,START,20
11031728,Flight,END,20
11031730,Vision,PREEMPTED,4309
11031738,Flight,START,20
11031738,Flight,END,20
11031738,Vision,PREEMPTED,4313
11031742,Vision,PREEMPTED,4314
11031748,Flight,START,20
11031748,Flight,END,20
11031751,Vision,PREEMPTED,4316
11031758,Flight,START,20
11031758,Flight,END,20
11031760,Vision,PREEMPTED,4317
11031768,Flight,START,20
11031768,Flight,END,20
11031769,Vision,PREEMPTED,4322
11031773,Vision,PREEMPTED,4324
11031778,Flight,START,20
11031778,Flight,END,20
11031781,Vision,PREEMPTED,4326
11031788,Flight,START,20
11031788,Flight,END,20
11031794,Vision,PREEMPTED,4328
11031798,Flight,START,20
11031798,Flight,END,20
11031803,Vision,PREEMPTED,4333
11031808,Flight,START,20
11031808,Flight,END,20
11031811,Vision,PREEMPTED,4335
11031818,Flight,START,20
11031818,Flight,END,20
11031819,Vision,PREEMPTED,4336
11031823,Vision,PREEMPTED,4337
11031828,Flight,START,20
11031828,Flight,END,20
11031832,Vision,PREEMPTED,4340
11031837,Vision,PREEMPTED,4341
11031838,Flight,START,20
11031838,Flight,END,20
11031839,Network,PREEMPTED,36
11031839,Network,PACKET_RX,36
11031841,Vision,PREEMPTED,4343
11031848,Flight,START,20
11031848,Flight,END,20
11031850,Vision,PREEMPTED,4344
11031854,Vision,PREEMPTED,4348
11031858,Flight,START,20
11031858,Flight,END,20
11031859,Vision,PREEMPTED,4352
11031860,Network,PREEMPTED,40
11031860,Network,PACKET_RX,40
11031864,Vision,PREEMPTED,4353
11031868,Flight,START,20
11031868,Flight,END,20
11031872,Vision,PREEMPTED,4354
11031877,Vision,PREEMPTED,4358
11031878,Flight,START,20
11031878,Flight,END,20
11031881,Vision,PREEMPTED,4360
11031888,Flight,START,20
11031888,Flight,END,20
11031890,Vision,PREEMPTED,4361
11031894,Vision,PREEMPTED,4362
11031898,Flight,START,20
11031898,Flight,END,20
11031899,Vision,PREEMPTED,4363
11031903,Vision,PREEMPTED,4367
11031908,Flight,START,20
11031908,Flight,END,20
11031911,Vision,PREEMPTED,4369
11031918,Flight,START,20
11031918,Flight,END,20
11031921,Vision,PREEMPTED,4371
11031925,Vision,PREEMPTED,4375
11031928,Flight,START,20
11031928,Flight,END,20
11031930,Vision,PREEMPTED,4376
11031934,Vision,PREEMPTED,4377
11031938,Flight,START,20
11031938,Flight,END,20
11031942,Vision,PREEMPTED,4379
11031946,Vision,PREEMPTED,4383
11031948,Flight,START,20
11031948,Flight,END,20
11031950,Vision,PREEMPTED,4384
11031958,Flight,START,20
11031958,Flight,END,20
11031959,Vision,PREEMPTED,4385
11031963,Vision,PREEMPTED,4386
11031968,Flight,START,20
11031968,Flight,END,20
11031972,Vision,PREEMPTED,4388
11031978,Flight,START,20
11031978,Flight,END,20
11031980,Vision,PREEMPTED,4389
11031984,Vision,PREEMPTED,4390
11031988,Flight,START,20
11031988,Flight,END,20
11031989,Vision,PREEMPTED,4395
11031993,Vision,PREEMPTED,4396
11031998,Flight,START,20
11031998,Flight,END,20
11032002,Vision,PREEMPTED,4398
11032006,Vision,PREEMPTED,4401
11032008,Flight,START,20
11032008,Flight,END,20
11032011,Vision,PREEMPTED,4403
11032018,Flight,START,20
11032018,Flight,END,20
11032019,Vision,PREEMPTED,4404
11032023,Vision,PREEMPTED,4405
11032028,Flight,START,20
11032028,Flight,END,20
11032032,Vision,PREEMPTED,4406
11032037,Vision,PREEMPTED,4414
11032038,Flight,START,20
11032038,Flight,END,20
11032041,Vision,PREEMPTED,4416
11032048,Flight,START,20
11032048,Flight,END,20
11032050,Vision,PREEMPTED,4417
11032054,Vision,PREEMPTED,4418
11032058,Flight,START,20
11032058,Flight,END,20
11032059,Vision,PREEMPTED,4419
11032063,Vision,PREEMPTED,4420
11032068,Flight,START,20
11032068,Flight,END,20
11032072,Vision,PREEMPTED,4422
11032078,Flight,START,20
11032078,Flight,END,20
11032080,Vision,PREEMPTED,4426
11032084,Vision,PREEMPTED,4427
11032088,Flight,START,20
11032088,Flight,END,20
11032092,Vision,PREEMPTED,4428
11032098,Flight,START,20
11032098,Flight,END,20
11032101,Vision,PREEMPTED,4430
11032108,Flight,START,20
11032108,Flight,END,20
11032110,Vision,PREEMPTED,4431
11032114,Vision,PREEMPTED,4435
11032118,Flight,START,20
11032118,Flight,END,20
11032118,Vision,PREEMPTED,4440
11032120,Network,PREEMPTED,44
11032120,Network,PACKET_RX,44
11032123,Vision,PREEMPTED,4441
11032128,Flight,START,20
11032128,Flight,END,20
11032138,Flight,START,20
11032138,Flight,END,20
11032141,Vision,PREEMPTED,4442
11032148,Flight,START,20
11032148,Flight,END,20
11032149,Vision,PREEMPTED,4445
11032154,Vision,PREEMPTED,4446
11032158,Flight,START,20
11032158,Flight,END,20
11032163,Vision,PREEMPTED,4447
11032168,Flight,START,20
11032168,Flight,END,20
11032171,Vision,PREEMPTED,4449
11032178,Flight,START,20
11032178,Flight,END,20
11032180,Vision,PREEMPTED,4450
11032184,Vision,PREEMPTED,4451
11032188,Flight,START,20
11032188,Flight,END,20
11032189,Vision,PREEMPTED,4452
11032193,Vision,PREEMPTED,4457
11032198,Flight,START,20
11032198,Flight,END,20
11032202,Vision,PREEMPTED,4458
11032208,Flight,START,20
11032208,Flight,END,20
11032210,Vision,PREEMPTED,4459
11032214,Vision,PREEMPTED,4460
11032218,Flight,START,20
11032218,Flight,END,20
11032219,Vision,PREEMPTED,4461
11032223,Vision,PREEMPTED,4462
11032228,Flight,START,20
11032228,Flight,END,20
11032228,Vision,PREEMPTED,4463
11032232,Vision,PREEMPTED,4464
11032238,Flight,START,20
11032238,Flight,END,20
11032241,Vision,PREEMPTED,4465
11032245,Vision,PREEMPTED,4466
11032248,Flight,START,20
11032248,Flight,END,20
11032249,Vision,PREEMPTED,4467
11032254,Vision,PREEMPTED,4468
11032258,Flight,START,20
11032258,Flight,END,20
11032262,Vision,PREEMPTED,4469
11032268,Flight,START,20
11032268,Flight,END,20
11032270,Vision,PREEMPTED,4472
11032274,Vision,PREEMPTED,4473
11032278,Flight,START,20
11032278,Flight,END,20
11032279,Vision,PREEMPTED,4474
11032283,Vision,PREEMPTED,4475
11032288,Flight,START,20
11032288,Flight,END,20
11032292,Vision,PREEMPTED,4477
11032298,Flight,START,20
11032298,Flight,END,20
11032301,Vision,PREEMPTED,4478
11032305,Vision,PREEMPTED,4487
11032308,Flight,START,20
11032308,Flight,END,20
11032309,Vision,PREEMPTED,4492
11032314,Vision,PREEMPTED,4501
11032318,Flight,START,20
11032318,Flight,END,20
11032321,Network,PREEMPTED,48
11032321,Network,PACKET_RX,48
11032323,Vision,PREEMPTED,4502
11032328,Flight,START,20
11032328,Flight,END,20
11032332,Vision,PREEMPTED,4503
11032338,Flight,START,20
11032338,Flight,END,20
11032340,Vision,PREEMPTED,4504
11032344,Vision,PREEMPTED,4505
11032348,Flight,START,20
11032348,Flight,END,20
11032349,Vision,PREEMPTED,4506
11032353,Vision,PREEMPTED,4507
11032358,Flight,START,20
11032358,Flight,END,20
11032358,Vision,PREEMPTED,4511
11032362,Vision,PREEMPTED,4513
11032368,Flight,START,20
11032368,Flight,END,20
11032370,Vision,PREEMPTED,4514
11032374,Vision,PREEMPTED,4515
11032378,Flight,START,20
11032378,Flight,END,20
11032378,Vision,PREEMPTED,4516
11032383,Vision,PREEMPTED,4517
11032388,Flight,START,20
11032388,Flight,END,20
11032392,Vision,PREEMPTED,4518
11032397,Vision,PREEMPTED,4525
11032398,Flight,START,20
11032398,Flight,END,20
11032401,Vision,PREEMPTED,4526
11032405,Vision,PREEMPTED,4527
11032408,Flight,START,20
11032408,Flight,END,20
11032409,Vision,PREEMPTED,4532
11032413,Vision,PREEMPTED,4533
11032418,Flight,START,20
11032418,Flight,END,20
11032422,Vision,PREEMPTED,4535
11032427,Vision,PREEMPTED,4539
11032428,Flight,START,20
11032428,Flight,END,20
11032431,Vision,PREEMPTED,4544
11032436,Vision,PREEMPTED,4545
11032438,Flight,START,20
11032438,Flight,END,20
11032440,Vision,PREEMPTED,4546
